Filename,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId
/home/krishna_warrior/Desktop/dataset/00013/00005_00000.ppm,27,29,5,6,22,24,13
/home/krishna_warrior/Desktop/dataset/00013/00005_00001.ppm,29,29,6,5,24,24,13
/home/krishna_warrior/Desktop/dataset/00013/00005_00002.ppm,29,29,6,5,24,24,13
/home/krishna_warrior/Desktop/dataset/00013/00005_00003.ppm,29,30,5,5,24,25,13
/home/krishna_warrior/Desktop/dataset/00013/00005_00004.ppm,31,31,6,5,26,26,13
/home/krishna_warrior/Desktop/dataset/00013/00005_00005.ppm,30,30,5,5,24,25,13
/home/krishna_warrior/Desktop/dataset/00013/00006_00000.ppm,28,26,5,6,23,21,13
/home/krishna_warrior/Desktop/dataset/00013/00006_00001.ppm,28,26,6,6,23,21,13
/home/krishna_warrior/Desktop/dataset/00013/00006_00002.ppm,28,26,6,5,23,21,13
/home/krishna_warrior/Desktop/dataset/00013/00006_00003.ppm,29,29,5,6,24,24,13
/home/krishna_warrior/Desktop/dataset/00013/00006_00004.ppm,30,30,5,6,25,25,13
/home/krishna_warrior/Desktop/dataset/00013/00006_00005.ppm,32,30,6,5,26,24,13
/home/krishna_warrior/Desktop/dataset/00013/00007_00000.ppm,35,34,6,6,30,29,13
/home/krishna_warrior/Desktop/dataset/00013/00007_00001.ppm,38,35,6,5,33,30,13
/home/krishna_warrior/Desktop/dataset/00013/00007_00002.ppm,38,35,6,5,33,30,13
/home/krishna_warrior/Desktop/dataset/00013/00007_00003.ppm,40,36,6,5,34,31,13
/home/krishna_warrior/Desktop/dataset/00013/00007_00004.ppm,40,38,6,6,35,33,13
/home/krishna_warrior/Desktop/dataset/00013/00007_00005.ppm,39,38,5,5,34,32,13
/home/krishna_warrior/Desktop/dataset/00013/00008_00000.ppm,40,44,6,6,35,39,13
/home/krishna_warrior/Desktop/dataset/00013/00008_00001.ppm,41,45,6,6,36,40,13
/home/krishna_warrior/Desktop/dataset/00013/00008_00002.ppm,42,46,6,6,37,41,13
/home/krishna_warrior/Desktop/dataset/00013/00008_00003.ppm,40,47,5,6,35,41,13
/home/krishna_warrior/Desktop/dataset/00013/00008_00004.ppm,42,48,6,6,36,42,13
/home/krishna_warrior/Desktop/dataset/00013/00008_00005.ppm,43,47,6,5,37,42,13
/home/krishna_warrior/Desktop/dataset/00011/00000_00000.ppm,27,26,5,6,22,21,11
/home/krishna_warrior/Desktop/dataset/00011/00000_00001.ppm,31,28,6,6,26,23,11
/home/krishna_warrior/Desktop/dataset/00011/00000_00002.ppm,30,28,5,6,25,23,11
/home/krishna_warrior/Desktop/dataset/00011/00000_00003.ppm,31,28,6,6,26,23,11
/home/krishna_warrior/Desktop/dataset/00011/00000_00004.ppm,31,27,6,6,26,22,11
/home/krishna_warrior/Desktop/dataset/00011/00000_00005.ppm,28,26,5,5,23,21,11
/home/krishna_warrior/Desktop/dataset/00011/00001_00000.ppm,47,48,5,5,42,43,11
/home/krishna_warrior/Desktop/dataset/00011/00001_00001.ppm,50,51,6,5,45,45,11
/home/krishna_warrior/Desktop/dataset/00011/00001_00002.ppm,50,53,5,6,45,48,11
/home/krishna_warrior/Desktop/dataset/00011/00001_00003.ppm,55,54,5,6,50,48,11
/home/krishna_warrior/Desktop/dataset/00011/00001_00004.ppm,59,53,6,5,54,48,11
/home/krishna_warrior/Desktop/dataset/00011/00001_00005.ppm,59,55,6,6,54,49,11
/home/krishna_warrior/Desktop/dataset/00011/00002_00000.ppm,68,63,6,6,62,58,11
/home/krishna_warrior/Desktop/dataset/00011/00002_00001.ppm,70,63,7,5,64,58,11
/home/krishna_warrior/Desktop/dataset/00011/00002_00002.ppm,72,66,7,6,66,60,11
/home/krishna_warrior/Desktop/dataset/00011/00002_00003.ppm,72,68,6,6,66,61,11
/home/krishna_warrior/Desktop/dataset/00011/00002_00004.ppm,73,69,6,7,67,63,11
/home/krishna_warrior/Desktop/dataset/00011/00002_00005.ppm,76,71,6,7,70,65,11
/home/krishna_warrior/Desktop/dataset/00011/00003_00000.ppm,36,34,6,6,30,28,11
/home/krishna_warrior/Desktop/dataset/00011/00003_00001.ppm,36,33,6,5,31,28,11
/home/krishna_warrior/Desktop/dataset/00011/00003_00002.ppm,36,35,5,6,31,30,11
/home/krishna_warrior/Desktop/dataset/00011/00003_00003.ppm,37,34,6,5,32,29,11
/home/krishna_warrior/Desktop/dataset/00011/00003_00004.ppm,38,37,5,6,33,32,11
/home/krishna_warrior/Desktop/dataset/00011/00003_00005.ppm,38,37,5,6,33,32,11
/home/krishna_warrior/Desktop/dataset/00011/00004_00000.ppm,33,33,5,5,28,28,11
/home/krishna_warrior/Desktop/dataset/00011/00004_00001.ppm,34,34,5,5,29,29,11
/home/krishna_warrior/Desktop/dataset/00011/00004_00002.ppm,35,35,5,5,30,30,11
/home/krishna_warrior/Desktop/dataset/00011/00004_00003.ppm,38,37,6,6,32,32,11
/home/krishna_warrior/Desktop/dataset/00011/00004_00004.ppm,38,38,5,6,32,33,11
/home/krishna_warrior/Desktop/dataset/00011/00004_00005.ppm,40,38,6,5,35,33,11
/home/krishna_warrior/Desktop/dataset/00011/00005_00000.ppm,36,35,5,6,31,30,11
/home/krishna_warrior/Desktop/dataset/00011/00005_00001.ppm,40,36,6,5,35,31,11
/home/krishna_warrior/Desktop/dataset/00011/00005_00002.ppm,40,36,5,5,35,31,11
/home/krishna_warrior/Desktop/dataset/00011/00005_00003.ppm,42,37,6,5,37,32,11
/home/krishna_warrior/Desktop/dataset/00011/00005_00004.ppm,43,39,6,5,38,34,11
/home/krishna_warrior/Desktop/dataset/00011/00005_00005.ppm,47,42,6,5,42,37,11
/home/krishna_warrior/Desktop/dataset/00011/00006_00000.ppm,28,27,5,6,23,22,11
/home/krishna_warrior/Desktop/dataset/00011/00006_00001.ppm,30,27,6,5,25,22,11
/home/krishna_warrior/Desktop/dataset/00011/00006_00002.ppm,29,26,6,6,24,21,11
/home/krishna_warrior/Desktop/dataset/00011/00006_00003.ppm,28,25,5,5,23,20,11
/home/krishna_warrior/Desktop/dataset/00011/00006_00004.ppm,29,25,5,5,23,20,11
/home/krishna_warrior/Desktop/dataset/00011/00006_00005.ppm,30,27,5,5,25,22,11
/home/krishna_warrior/Desktop/dataset/00011/00007_00000.ppm,42,39,6,5,37,34,11
/home/krishna_warrior/Desktop/dataset/00011/00007_00001.ppm,43,41,6,6,38,36,11
/home/krishna_warrior/Desktop/dataset/00011/00007_00002.ppm,43,41,5,5,38,36,11
/home/krishna_warrior/Desktop/dataset/00011/00007_00003.ppm,46,44,6,6,41,38,11
/home/krishna_warrior/Desktop/dataset/00011/00007_00004.ppm,47,45,5,6,42,40,11
/home/krishna_warrior/Desktop/dataset/00011/00007_00005.ppm,49,45,6,5,44,39,11
/home/krishna_warrior/Desktop/dataset/00011/00008_00000.ppm,45,42,6,6,40,37,11
/home/krishna_warrior/Desktop/dataset/00011/00008_00001.ppm,45,42,6,5,40,37,11
/home/krishna_warrior/Desktop/dataset/00011/00008_00002.ppm,47,43,6,6,42,38,11
/home/krishna_warrior/Desktop/dataset/00011/00008_00003.ppm,49,45,6,6,44,40,11
/home/krishna_warrior/Desktop/dataset/00011/00008_00004.ppm,49,45,5,5,44,40,11
/home/krishna_warrior/Desktop/dataset/00011/00008_00005.ppm,49,46,5,5,44,41,11
/home/krishna_warrior/Desktop/dataset/00028/00000_00000.ppm,37,33,6,5,32,28,28
/home/krishna_warrior/Desktop/dataset/00028/00000_00001.ppm,36,33,5,5,31,28,28
/home/krishna_warrior/Desktop/dataset/00028/00000_00002.ppm,37,35,5,6,32,30,28
/home/krishna_warrior/Desktop/dataset/00028/00000_00003.ppm,38,35,6,6,33,30,28
/home/krishna_warrior/Desktop/dataset/00028/00000_00004.ppm,38,35,5,5,32,29,28
/home/krishna_warrior/Desktop/dataset/00028/00000_00005.ppm,38,37,5,6,32,31,28
/home/krishna_warrior/Desktop/dataset/00028/00001_00000.ppm,36,34,5,6,31,29,28
/home/krishna_warrior/Desktop/dataset/00028/00001_00001.ppm,36,34,5,6,31,29,28
/home/krishna_warrior/Desktop/dataset/00028/00001_00002.ppm,38,34,6,5,33,29,28
/home/krishna_warrior/Desktop/dataset/00028/00001_00003.ppm,39,35,6,5,34,29,28
/home/krishna_warrior/Desktop/dataset/00028/00001_00004.ppm,39,35,6,5,34,30,28
/home/krishna_warrior/Desktop/dataset/00028/00001_00005.ppm,39,36,5,6,34,31,28
/home/krishna_warrior/Desktop/dataset/00028/00002_00000.ppm,39,37,5,5,34,32,28
/home/krishna_warrior/Desktop/dataset/00028/00002_00001.ppm,40,36,5,5,35,31,28
/home/krishna_warrior/Desktop/dataset/00028/00002_00002.ppm,42,37,6,6,37,32,28
/home/krishna_warrior/Desktop/dataset/00028/00002_00003.ppm,43,39,6,6,38,34,28
/home/krishna_warrior/Desktop/dataset/00028/00002_00004.ppm,44,40,6,6,38,35,28
/home/krishna_warrior/Desktop/dataset/00028/00002_00005.ppm,42,39,5,5,37,34,28
/home/krishna_warrior/Desktop/dataset/00028/00003_00000.ppm,34,33,5,6,29,28,28
/home/krishna_warrior/Desktop/dataset/00028/00003_00001.ppm,36,31,6,5,31,26,28
/home/krishna_warrior/Desktop/dataset/00028/00003_00002.ppm,36,33,5,6,31,28,28
/home/krishna_warrior/Desktop/dataset/00028/00003_00003.ppm,38,33,6,5,33,28,28
/home/krishna_warrior/Desktop/dataset/00028/00003_00004.ppm,37,33,5,5,31,28,28
/home/krishna_warrior/Desktop/dataset/00028/00003_00005.ppm,37,35,5,5,31,29,28
/home/krishna_warrior/Desktop/dataset/00028/00004_00000.ppm,30,30,5,6,25,25,28
/home/krishna_warrior/Desktop/dataset/00028/00004_00001.ppm,30,29,5,5,25,24,28
/home/krishna_warrior/Desktop/dataset/00028/00004_00002.ppm,33,31,6,6,28,26,28
/home/krishna_warrior/Desktop/dataset/00028/00004_00003.ppm,33,30,5,5,28,25,28
/home/krishna_warrior/Desktop/dataset/00028/00004_00004.ppm,36,32,6,6,31,27,28
/home/krishna_warrior/Desktop/dataset/00028/00004_00005.ppm,32,31,5,5,27,26,28
/home/krishna_warrior/Desktop/dataset/00028/00005_00000.ppm,40,41,6,6,35,36,28
/home/krishna_warrior/Desktop/dataset/00028/00005_00001.ppm,40,40,6,5,35,35,28
/home/krishna_warrior/Desktop/dataset/00028/00005_00002.ppm,40,41,6,6,35,36,28
/home/krishna_warrior/Desktop/dataset/00028/00005_00003.ppm,39,40,5,5,34,35,28
/home/krishna_warrior/Desktop/dataset/00028/00005_00004.ppm,41,42,6,6,35,37,28
/home/krishna_warrior/Desktop/dataset/00028/00005_00005.ppm,40,44,5,6,35,38,28
/home/krishna_warrior/Desktop/dataset/00028/00006_00000.ppm,41,38,6,6,36,33,28
/home/krishna_warrior/Desktop/dataset/00028/00006_00001.ppm,41,37,6,5,36,32,28
/home/krishna_warrior/Desktop/dataset/00028/00006_00002.ppm,41,37,6,5,36,32,28
/home/krishna_warrior/Desktop/dataset/00028/00006_00003.ppm,42,39,6,6,37,34,28
/home/krishna_warrior/Desktop/dataset/00028/00006_00004.ppm,42,39,6,6,37,34,28
/home/krishna_warrior/Desktop/dataset/00028/00006_00005.ppm,44,41,5,6,38,36,28
/home/krishna_warrior/Desktop/dataset/00028/00007_00000.ppm,58,50,6,5,53,45,28
/home/krishna_warrior/Desktop/dataset/00028/00007_00001.ppm,59,50,6,5,53,45,28
/home/krishna_warrior/Desktop/dataset/00028/00007_00002.ppm,58,51,6,5,53,46,28
/home/krishna_warrior/Desktop/dataset/00028/00007_00003.ppm,58,51,5,5,53,46,28
/home/krishna_warrior/Desktop/dataset/00028/00007_00004.ppm,58,54,6,5,53,49,28
/home/krishna_warrior/Desktop/dataset/00028/00007_00005.ppm,59,53,5,5,54,47,28
/home/krishna_warrior/Desktop/dataset/00028/00008_00000.ppm,54,51,6,6,52,46,28
/home/krishna_warrior/Desktop/dataset/00028/00008_00001.ppm,58,51,6,5,53,46,28
/home/krishna_warrior/Desktop/dataset/00028/00008_00002.ppm,59,53,6,6,54,48,28
/home/krishna_warrior/Desktop/dataset/00028/00008_00003.ppm,59,54,5,6,53,48,28
/home/krishna_warrior/Desktop/dataset/00028/00008_00004.ppm,61,53,6,5,56,48,28
/home/krishna_warrior/Desktop/dataset/00028/00008_00005.ppm,61,56,5,6,56,51,28
/home/krishna_warrior/Desktop/dataset/00022/00000_00000.ppm,34,33,6,5,29,28,22
/home/krishna_warrior/Desktop/dataset/00022/00000_00001.ppm,35,35,6,6,30,30,22
/home/krishna_warrior/Desktop/dataset/00022/00000_00002.ppm,35,35,5,6,29,30,22
/home/krishna_warrior/Desktop/dataset/00022/00000_00003.ppm,36,36,5,5,31,31,22
/home/krishna_warrior/Desktop/dataset/00022/00000_00004.ppm,37,38,5,6,32,33,22
/home/krishna_warrior/Desktop/dataset/00022/00000_00005.ppm,37,38,5,6,32,33,22
/home/krishna_warrior/Desktop/dataset/00022/00001_00000.ppm,32,27,6,5,27,22,22
/home/krishna_warrior/Desktop/dataset/00022/00001_00001.ppm,32,29,6,5,27,23,22
/home/krishna_warrior/Desktop/dataset/00022/00001_00002.ppm,32,28,6,5,27,23,22
/home/krishna_warrior/Desktop/dataset/00022/00001_00003.ppm,31,30,5,6,26,25,22
/home/krishna_warrior/Desktop/dataset/00022/00001_00004.ppm,33,30,6,5,28,25,22
/home/krishna_warrior/Desktop/dataset/00022/00001_00005.ppm,32,30,5,5,27,25,22
/home/krishna_warrior/Desktop/dataset/00022/00002_00000.ppm,32,30,6,6,27,25,22
/home/krishna_warrior/Desktop/dataset/00022/00002_00001.ppm,34,29,6,5,29,24,22
/home/krishna_warrior/Desktop/dataset/00022/00002_00002.ppm,35,32,5,5,30,27,22
/home/krishna_warrior/Desktop/dataset/00022/00002_00003.ppm,33,32,5,6,28,27,22
/home/krishna_warrior/Desktop/dataset/00022/00002_00004.ppm,34,34,5,6,29,29,22
/home/krishna_warrior/Desktop/dataset/00022/00002_00005.ppm,37,36,6,6,32,31,22
/home/krishna_warrior/Desktop/dataset/00022/00003_00000.ppm,40,36,6,5,35,31,22
/home/krishna_warrior/Desktop/dataset/00022/00003_00001.ppm,39,37,6,6,34,32,22
/home/krishna_warrior/Desktop/dataset/00022/00003_00002.ppm,39,36,5,5,34,31,22
/home/krishna_warrior/Desktop/dataset/00022/00003_00003.ppm,41,38,5,6,36,33,22
/home/krishna_warrior/Desktop/dataset/00022/00003_00004.ppm,42,39,6,6,37,34,22
/home/krishna_warrior/Desktop/dataset/00022/00003_00005.ppm,42,39,5,5,37,34,22
/home/krishna_warrior/Desktop/dataset/00022/00004_00000.ppm,28,26,5,6,23,21,22
/home/krishna_warrior/Desktop/dataset/00022/00004_00001.ppm,29,28,5,6,24,22,22
/home/krishna_warrior/Desktop/dataset/00022/00004_00002.ppm,30,28,5,6,25,23,22
/home/krishna_warrior/Desktop/dataset/00022/00004_00003.ppm,31,28,6,6,26,23,22
/home/krishna_warrior/Desktop/dataset/00022/00004_00004.ppm,32,28,6,5,26,23,22
/home/krishna_warrior/Desktop/dataset/00022/00004_00005.ppm,31,28,5,5,26,23,22
/home/krishna_warrior/Desktop/dataset/00022/00005_00000.ppm,32,31,6,5,27,26,22
/home/krishna_warrior/Desktop/dataset/00022/00005_00001.ppm,34,32,5,6,29,27,22
/home/krishna_warrior/Desktop/dataset/00022/00005_00002.ppm,35,31,6,5,30,26,22
/home/krishna_warrior/Desktop/dataset/00022/00005_00003.ppm,35,35,6,5,30,30,22
/home/krishna_warrior/Desktop/dataset/00022/00005_00004.ppm,35,36,5,5,30,31,22
/home/krishna_warrior/Desktop/dataset/00022/00005_00005.ppm,36,32,6,5,31,27,22
/home/krishna_warrior/Desktop/dataset/00022/00006_00000.ppm,30,29,5,6,25,24,22
/home/krishna_warrior/Desktop/dataset/00022/00006_00001.ppm,30,29,5,6,25,24,22
/home/krishna_warrior/Desktop/dataset/00022/00006_00002.ppm,30,30,5,6,25,25,22
/home/krishna_warrior/Desktop/dataset/00022/00006_00003.ppm,32,28,6,5,27,23,22
/home/krishna_warrior/Desktop/dataset/00022/00006_00004.ppm,32,29,5,5,27,24,22
/home/krishna_warrior/Desktop/dataset/00022/00006_00005.ppm,33,31,6,6,28,26,22
/home/krishna_warrior/Desktop/dataset/00022/00007_00000.ppm,36,31,6,5,31,26,22
/home/krishna_warrior/Desktop/dataset/00022/00007_00001.ppm,38,33,6,6,32,28,22
/home/krishna_warrior/Desktop/dataset/00022/00007_00002.ppm,38,34,6,6,33,29,22
/home/krishna_warrior/Desktop/dataset/00022/00007_00003.ppm,39,35,6,6,34,30,22
/home/krishna_warrior/Desktop/dataset/00022/00007_00004.ppm,39,35,6,6,34,30,22
/home/krishna_warrior/Desktop/dataset/00022/00007_00005.ppm,39,36,5,6,34,31,22
/home/krishna_warrior/Desktop/dataset/00022/00008_00000.ppm,27,27,6,6,22,21,22
/home/krishna_warrior/Desktop/dataset/00022/00008_00001.ppm,28,26,6,5,23,21,22
/home/krishna_warrior/Desktop/dataset/00022/00008_00002.ppm,29,25,6,5,23,20,22
/home/krishna_warrior/Desktop/dataset/00022/00008_00003.ppm,28,26,5,6,23,21,22
/home/krishna_warrior/Desktop/dataset/00022/00008_00004.ppm,28,26,5,6,23,21,22
/home/krishna_warrior/Desktop/dataset/00022/00008_00005.ppm,30,26,6,5,24,21,22
/home/krishna_warrior/Desktop/dataset/00024/00000_00000.ppm,27,26,5,5,22,21,24
/home/krishna_warrior/Desktop/dataset/00024/00000_00001.ppm,28,27,6,6,23,22,24
/home/krishna_warrior/Desktop/dataset/00024/00000_00002.ppm,26,27,5,5,20,21,24
/home/krishna_warrior/Desktop/dataset/00024/00000_00003.ppm,27,27,5,5,21,22,24
/home/krishna_warrior/Desktop/dataset/00024/00000_00004.ppm,28,27,6,5,23,22,24
/home/krishna_warrior/Desktop/dataset/00024/00000_00005.ppm,28,27,5,5,23,22,24
/home/krishna_warrior/Desktop/dataset/00024/00001_00000.ppm,54,63,6,6,49,58,24
/home/krishna_warrior/Desktop/dataset/00024/00001_00001.ppm,54,63,6,6,49,58,24
/home/krishna_warrior/Desktop/dataset/00024/00001_00002.ppm,54,61,5,5,48,56,24
/home/krishna_warrior/Desktop/dataset/00024/00001_00003.ppm,54,61,5,6,48,56,24
/home/krishna_warrior/Desktop/dataset/00024/00001_00004.ppm,55,61,5,5,49,55,24
/home/krishna_warrior/Desktop/dataset/00024/00001_00005.ppm,56,61,5,5,51,56,24
/home/krishna_warrior/Desktop/dataset/00024/00002_00000.ppm,54,52,6,6,49,47,24
/home/krishna_warrior/Desktop/dataset/00024/00002_00001.ppm,54,52,6,5,49,46,24
/home/krishna_warrior/Desktop/dataset/00024/00002_00002.ppm,54,53,5,5,49,47,24
/home/krishna_warrior/Desktop/dataset/00024/00002_00003.ppm,56,54,6,6,51,49,24
/home/krishna_warrior/Desktop/dataset/00024/00002_00004.ppm,56,55,5,6,51,49,24
/home/krishna_warrior/Desktop/dataset/00024/00002_00005.ppm,58,56,6,6,53,50,24
/home/krishna_warrior/Desktop/dataset/00024/00003_00000.ppm,50,47,6,5,45,42,24
/home/krishna_warrior/Desktop/dataset/00024/00003_00001.ppm,50,49,5,6,45,44,24
/home/krishna_warrior/Desktop/dataset/00024/00003_00002.ppm,52,50,6,6,47,45,24
/home/krishna_warrior/Desktop/dataset/00024/00003_00003.ppm,53,50,6,5,48,45,24
/home/krishna_warrior/Desktop/dataset/00024/00003_00004.ppm,54,51,6,5,49,46,24
/home/krishna_warrior/Desktop/dataset/00024/00003_00005.ppm,53,51,5,5,48,46,24
/home/krishna_warrior/Desktop/dataset/00024/00004_00000.ppm,31,30,6,6,26,25,24
/home/krishna_warrior/Desktop/dataset/00024/00004_00001.ppm,33,28,6,5,27,23,24
/home/krishna_warrior/Desktop/dataset/00024/00004_00002.ppm,32,28,6,5,27,23,24
/home/krishna_warrior/Desktop/dataset/00024/00004_00003.ppm,31,30,5,6,26,24,24
/home/krishna_warrior/Desktop/dataset/00024/00004_00004.ppm,33,31,5,6,27,25,24
/home/krishna_warrior/Desktop/dataset/00024/00004_00005.ppm,36,31,6,6,31,26,24
/home/krishna_warrior/Desktop/dataset/00024/00005_00000.ppm,25,26,5,5,20,20,24
/home/krishna_warrior/Desktop/dataset/00024/00005_00001.ppm,26,26,5,6,21,21,24
/home/krishna_warrior/Desktop/dataset/00024/00005_00002.ppm,27,25,5,5,22,20,24
/home/krishna_warrior/Desktop/dataset/00024/00005_00003.ppm,29,25,6,5,23,20,24
/home/krishna_warrior/Desktop/dataset/00024/00005_00004.ppm,28,26,6,5,23,20,24
/home/krishna_warrior/Desktop/dataset/00024/00005_00005.ppm,28,25,6,5,22,20,24
/home/krishna_warrior/Desktop/dataset/00024/00006_00000.ppm,33,30,6,6,28,25,24
/home/krishna_warrior/Desktop/dataset/00024/00006_00001.ppm,33,30,6,6,28,25,24
/home/krishna_warrior/Desktop/dataset/00024/00006_00002.ppm,34,30,6,6,29,25,24
/home/krishna_warrior/Desktop/dataset/00024/00006_00003.ppm,34,31,6,5,29,25,24
/home/krishna_warrior/Desktop/dataset/00024/00006_00004.ppm,35,32,6,6,30,27,24
/home/krishna_warrior/Desktop/dataset/00024/00006_00005.ppm,35,33,6,6,30,28,24
/home/krishna_warrior/Desktop/dataset/00024/00007_00000.ppm,39,36,6,6,34,31,24
/home/krishna_warrior/Desktop/dataset/00024/00007_00001.ppm,40,36,6,5,35,31,24
/home/krishna_warrior/Desktop/dataset/00024/00007_00002.ppm,41,37,6,6,36,32,24
/home/krishna_warrior/Desktop/dataset/00024/00007_00003.ppm,39,36,5,5,34,31,24
/home/krishna_warrior/Desktop/dataset/00024/00007_00004.ppm,41,39,5,6,36,34,24
/home/krishna_warrior/Desktop/dataset/00024/00007_00005.ppm,42,38,5,5,37,33,24
/home/krishna_warrior/Desktop/dataset/00024/00008_00000.ppm,34,37,5,5,29,32,24
/home/krishna_warrior/Desktop/dataset/00024/00008_00001.ppm,36,39,6,6,31,34,24
/home/krishna_warrior/Desktop/dataset/00024/00008_00002.ppm,36,39,5,5,31,34,24
/home/krishna_warrior/Desktop/dataset/00024/00008_00003.ppm,38,40,6,5,33,35,24
/home/krishna_warrior/Desktop/dataset/00024/00008_00004.ppm,38,40,5,5,33,35,24
/home/krishna_warrior/Desktop/dataset/00024/00008_00005.ppm,39,43,5,5,34,38,24
/home/krishna_warrior/Desktop/dataset/00014/00000_00000.ppm,48,45,6,5,43,40,14
/home/krishna_warrior/Desktop/dataset/00014/00000_00001.ppm,48,46,6,6,43,41,14
/home/krishna_warrior/Desktop/dataset/00014/00000_00002.ppm,49,46,5,6,44,41,14
/home/krishna_warrior/Desktop/dataset/00014/00000_00003.ppm,51,49,5,6,46,44,14
/home/krishna_warrior/Desktop/dataset/00014/00000_00004.ppm,50,48,5,5,45,43,14
/home/krishna_warrior/Desktop/dataset/00014/00000_00005.ppm,52,51,6,6,47,46,14
/home/krishna_warrior/Desktop/dataset/00014/00001_00000.ppm,30,30,5,5,25,25,14
/home/krishna_warrior/Desktop/dataset/00014/00001_00001.ppm,32,31,6,5,27,26,14
/home/krishna_warrior/Desktop/dataset/00014/00001_00002.ppm,33,34,5,6,28,29,14
/home/krishna_warrior/Desktop/dataset/00014/00001_00003.ppm,33,34,5,5,28,29,14
/home/krishna_warrior/Desktop/dataset/00014/00001_00004.ppm,36,36,6,6,30,30,14
/home/krishna_warrior/Desktop/dataset/00014/00001_00005.ppm,37,37,6,6,32,32,14
/home/krishna_warrior/Desktop/dataset/00014/00002_00000.ppm,31,32,5,6,26,27,14
/home/krishna_warrior/Desktop/dataset/00014/00002_00001.ppm,31,32,5,5,26,27,14
/home/krishna_warrior/Desktop/dataset/00014/00002_00002.ppm,33,33,6,5,27,27,14
/home/krishna_warrior/Desktop/dataset/00014/00002_00003.ppm,34,34,6,5,29,29,14
/home/krishna_warrior/Desktop/dataset/00014/00002_00004.ppm,34,35,5,5,29,29,14
/home/krishna_warrior/Desktop/dataset/00014/00002_00005.ppm,37,36,6,6,31,31,14
/home/krishna_warrior/Desktop/dataset/00014/00003_00000.ppm,41,43,5,6,36,38,14
/home/krishna_warrior/Desktop/dataset/00014/00003_00001.ppm,43,44,6,6,38,39,14
/home/krishna_warrior/Desktop/dataset/00014/00003_00002.ppm,43,44,5,5,38,38,14
/home/krishna_warrior/Desktop/dataset/00014/00003_00003.ppm,46,44,6,5,40,39,14
/home/krishna_warrior/Desktop/dataset/00014/00003_00004.ppm,47,46,6,5,41,40,14
/home/krishna_warrior/Desktop/dataset/00014/00003_00005.ppm,47,46,6,5,42,41,14
/home/krishna_warrior/Desktop/dataset/00014/00004_00000.ppm,37,38,6,6,32,33,14
/home/krishna_warrior/Desktop/dataset/00014/00004_00001.ppm,37,39,5,6,32,34,14
/home/krishna_warrior/Desktop/dataset/00014/00004_00002.ppm,38,40,5,6,32,35,14
/home/krishna_warrior/Desktop/dataset/00014/00004_00003.ppm,40,41,6,6,35,36,14
/home/krishna_warrior/Desktop/dataset/00014/00004_00004.ppm,40,42,6,6,34,36,14
/home/krishna_warrior/Desktop/dataset/00014/00004_00005.ppm,39,39,5,5,34,34,14
/home/krishna_warrior/Desktop/dataset/00014/00005_00000.ppm,52,53,5,6,47,48,14
/home/krishna_warrior/Desktop/dataset/00014/00005_00001.ppm,52,53,5,6,47,48,14
/home/krishna_warrior/Desktop/dataset/00014/00005_00002.ppm,52,53,5,6,47,48,14
/home/krishna_warrior/Desktop/dataset/00014/00005_00003.ppm,53,53,6,6,48,48,14
/home/krishna_warrior/Desktop/dataset/00014/00005_00004.ppm,54,53,6,6,48,48,14
/home/krishna_warrior/Desktop/dataset/00014/00005_00005.ppm,54,54,6,6,49,49,14
/home/krishna_warrior/Desktop/dataset/00014/00006_00000.ppm,31,33,6,6,26,28,14
/home/krishna_warrior/Desktop/dataset/00014/00006_00001.ppm,31,33,6,5,26,27,14
/home/krishna_warrior/Desktop/dataset/00014/00006_00002.ppm,32,33,6,5,27,28,14
/home/krishna_warrior/Desktop/dataset/00014/00006_00003.ppm,33,33,5,5,27,28,14
/home/krishna_warrior/Desktop/dataset/00014/00006_00004.ppm,33,34,5,5,28,29,14
/home/krishna_warrior/Desktop/dataset/00014/00006_00005.ppm,34,35,6,5,29,29,14
/home/krishna_warrior/Desktop/dataset/00014/00007_00000.ppm,32,32,6,6,27,27,14
/home/krishna_warrior/Desktop/dataset/00014/00007_00001.ppm,34,33,6,5,29,28,14
/home/krishna_warrior/Desktop/dataset/00014/00007_00002.ppm,35,35,5,5,30,30,14
/home/krishna_warrior/Desktop/dataset/00014/00007_00003.ppm,36,35,6,5,31,30,14
/home/krishna_warrior/Desktop/dataset/00014/00007_00004.ppm,37,37,6,6,32,32,14
/home/krishna_warrior/Desktop/dataset/00014/00007_00005.ppm,37,38,5,6,32,33,14
/home/krishna_warrior/Desktop/dataset/00014/00008_00000.ppm,29,33,5,5,24,28,14
/home/krishna_warrior/Desktop/dataset/00014/00008_00001.ppm,30,35,5,6,25,30,14
/home/krishna_warrior/Desktop/dataset/00014/00008_00002.ppm,31,34,6,5,26,29,14
/home/krishna_warrior/Desktop/dataset/00014/00008_00003.ppm,33,36,6,5,28,31,14
/home/krishna_warrior/Desktop/dataset/00014/00008_00004.ppm,35,38,6,6,29,33,14
/home/krishna_warrior/Desktop/dataset/00014/00008_00005.ppm,35,38,6,6,30,33,14
/home/krishna_warrior/Desktop/dataset/00042/00000_00000.ppm,27,28,5,6,22,23,42
/home/krishna_warrior/Desktop/dataset/00042/00000_00001.ppm,29,27,6,5,23,22,42
